Delivery_ID,Truck_ID,Vehicle_Type,Truck_Age_Years,Vehicle_Status,Driver_ID,Driver_Name,Driver_Experience_Years,Driver_Performance_Score,Driver_Behaviour_Score,Delivery_Date,Route_Region,Route_Distance_KM,Delivery_Status,Delay_Hours,Delay_Reason,Fuel_Consumed_Liters,Fuel_Cost_EUR,Maintenance_Cost_EUR,Breakdown_Count,Downtime_Hours,Customer_ID,Customer_Name,Complaint_Category,Complaint_Status,Customer_Satisfaction_Score,Delivery_Revenue_EUR,Revenue_Loss_EUR
DEL-01185,TRK-112,Rigid Truck,11,Active,DRV-087,Stacy Clarke,13,67.01,64.26,2026-06-07,Cork,120,Delayed,14.39,Traffic,32.65,66.74,3072.65,2,15.51,CUS-0191,Weber Ltd,Delivery Delay,In Progress,5,632.21,1159.43
DEL-01186,TRK-136,Rigid Truck,4,Active,DRV-066,Chad Sosa,8,65.67,47.69,2026-02-17,Dublin,73,Delayed,11.98,Vehicle Breakdown,13.01,27.06,761.71,0,0.0,CUS-0077,Herman Inc,Missing Delivery,Escalated,1,465.97,956.81
DEL-01187,TRK-114,Van,6,Active,DRV-035,Kimberly Rocha,11,93.49,84.58,2025-11-26,Kildare,92,Delayed,4.6,Vehicle Breakdown,18.56,38.8,525.29,0,0.0,CUS-0353,Rogers-Rivera,No Complaint,No Complaint,7,746.16,509.79
DEL-01188,TRK-049,Rigid Truck,7,Maintenance,DRV-079,Wesley Harris,1,70.91,71.98,2026-05-13,Meath,83,Failed,8.57,Route Inefficiency,18.43,38.52,3239.25,2,32.0,CUS-0002,"Smith, Scott and Mann",Delivery Delay,Resolved,2,689.58,528.96
DEL-01189,TRK-061,Van,4,Maintenance,DRV-045,Jacob Mcdonald,8,82.09,72.24,2025-09-15,Waterford,327,Delayed,14.65,Vehicle Breakdown,57.67,103.46,2420.82,3,35.47,CUS-0316,"Gibson, Armstrong and Johnson",Damaged Goods,Open,5,1969.87,1025.27
DEL-01190,TRK-110,Rigid Truck,4,Active,DRV-091,Briana Hill,12,61.33,44.69,2026-04-17,Dublin,71,On-Time,0.0,No Delay,14.53,31.6,1137.77,1,15.03,CUS-0071,Myers Ltd,No Complaint,No Complaint,9,603.2,0.0
DEL-01191,TRK-049,Van,5,Active,DRV-006,Jonathan Ford,14,67.13,41.02,2025-10-01,Limerick,208,Delayed,7.01,Vehicle Breakdown,33.55,65.65,900.99,1,10.58,CUS-0287,Malone and Sons,Delivery Delay,Resolved,3,1418.75,793.18
DEL-01192,TRK-040,Van,3,Active,DRV-086,Taylor Cannon,6,65.8,60.57,2025-07-19,Dublin,391,On-Time,0.0,No Delay,75.8,135.26,1341.4,1,8.77,CUS-0351,Ingram-Bean,No Complaint,No Complaint,10,2236.58,0.0
DEL-01193,TRK-115,Refrigerated Truck,10,Maintenance,DRV-090,Margaret Brown,14,53.37,38.26,2026-01-18,Galway,285,Delayed,5.49,Vehicle Breakdown,60.83,111.3,1808.34,1,12.51,CUS-0188,Palmer-Henry,Missing Delivery,In Progress,1,1707.24,402.13
DEL-01194,TRK-048,Articulated Truck,6,Breakdown,DRV-087,Kristi Long,11,79.05,73.36,2026-04-15,Waterford,45,On-Time,0.0,No Delay,8.38,18.64,3703.3,3,19.68,CUS-0331,Christian-Figueroa,No Complaint,No Complaint,9,330.96,0.0
DEL-01195,TRK-145,Rigid Truck,5,Maintenance,DRV-066,Sarah Weber,3,58.28,62.29,2025-08-30,Galway,258,Delayed,7.87,Weather,62.23,108.57,1040.5,2,9.72,CUS-0119,Garcia-Ramos,Wrong Delivery,In Progress,2,1767.38,419.37
DEL-01196,TRK-092,Van,8,Active,DRV-013,Matthew Wagner,8,81.94,60.74,2025-06-07,Cork,367,Failed,3.12,Vehicle Breakdown,73.4,138.16,705.37,0,0.0,CUS-0140,"Zavala, Baxter and Rogers",Wrong Delivery,In Progress,1,2087.58,1612.65
DEL-01197,TRK-011,Rigid Truck,8,Breakdown,DRV-096,Shannon Gregory,5,65.86,52.13,2026-04-03,Dublin,261,Delayed,19.54,Vehicle Breakdown,49.76,106.68,3610.47,4,45.1,CUS-0125,"Beasley, Nolan and Gray",Driver Behaviour,In Progress,1,1755.42,2924.62
DEL-01198,TRK-014,Refrigerated Truck,4,Breakdown,DRV-002,Tammy Mendoza DVM,14,68.13,61.29,2025-06-13,Limerick,247,On-Time,0.0,No Delay,44.98,80.23,2226.47,2,7.06,CUS-0244,Martin-Jensen,No Complaint,No Complaint,10,1436.8,0.0
DEL-01199,TRK-010,Articulated Truck,2,Active,DRV-077,Sarah Barajas,10,56.7,52.59,2026-05-05,Kildare,265,On-Time,0.0,No Delay,51.93,117.27,1464.09,1,7.47,CUS-0012,Reed-Melton,No Complaint,No Complaint,9,1271.12,0.0
DEL-01200,TRK-116,Refrigerated Truck,1,Maintenance,DRV-058,Rachel Howard,11,74.71,71.1,2025-08-06,Waterford,273,On-Time,0.0,No Delay,50.54,89.08,943.53,1,4.24,CUS-0284,"Foster, Holder and Houston",No Complaint,No Complaint,8,1410.32,0.0
DEL-01201,TRK-115,Refrigerated Truck,10,Maintenance,DRV-097,Olivia Williams,9,84.97,87.22,2025-09-16,Dublin,104,Delayed,4.59,Vehicle Breakdown,27.51,53.16,1500.66,1,5.53,CUS-0488,Cordova Inc,Delivery Delay,Open,7,672.71,274.1
DEL-01202,TRK-122,Refrigerated Truck,6,Maintenance,DRV-023,Brian Johnson,12,77.01,64.69,2026-01-28,Limerick,377,Delayed,13.61,Traffic,76.58,156.65,2873.59,2,23.33,CUS-0038,Nelson and Sons,Missing Delivery,Open,2,2304.92,1830.31
DEL-01203,TRK-025,Refrigerated Truck,8,Breakdown,DRV-035,Tara Taylor DVM,7,78.89,62.28,2026-04-15,Limerick,75,Delayed,11.1,Vehicle Breakdown,15.27,29.39,4445.11,3,27.46,CUS-0112,Perez LLC,Damaged Goods,In Progress,1,501.33,1591.24
DEL-01204,TRK-068,Refrigerated Truck,9,Breakdown,DRV-075,Dawn Todd,6,96.56,93.84,2025-12-05,Dublin,225,Delayed,5.66,Vehicle Breakdown,57.89,111.07,2194.92,2,15.44,CUS-0163,Gray-Lara,Missing Delivery,Resolved,2,1710.85,341.9
DEL-01205,TRK-052,Rigid Truck,11,Active,DRV-031,Michael Miller,9,80.2,79.48,2025-06-24,Meath,117,On-Time,0.0,No Delay,23.74,40.87,1026.41,0,0.0,CUS-0496,"Daniels, Downs and Saunders",No Complaint,No Complaint,9,541.12,0.0
DEL-01206,TRK-072,Van,6,Active,DRV-090,Kyle White,15,67.38,62.21,2026-04-13,Cork,109,On-Time,0.0,No Delay,23.88,53.6,582.82,0,0.0,CUS-0233,Frye-Hanna,No Complaint,No Complaint,10,618.85,0.0
DEL-01207,TRK-094,Van,9,Active,DRV-085,Kathleen Martinez,8,77.98,68.1,2025-09-23,Meath,82,On-Time,0.0,No Delay,21.4,40.18,593.21,0,0.0,CUS-0149,"Nelson, Bowen and Bridges",No Complaint,No Complaint,8,639.92,0.0
DEL-01208,TRK-100,Van,8,Breakdown,DRV-041,Mrs. Lisa Keller,7,79.69,63.69,2026-03-29,Kildare,122,Delayed,13.4,Vehicle Breakdown,37.02,74.58,2973.55,2,12.7,CUS-0042,Cooper Inc,Missing Delivery,Escalated,4,959.63,1729.27
DEL-01209,TRK-111,Rigid Truck,9,Maintenance,DRV-070,Lisa Allen,7,62.24,68.52,2026-01-27,Waterford,375,Delayed,5.81,Traffic,82.78,152.48,2313.69,2,23.15,CUS-0237,Wright-Lloyd,Delivery Delay,Open,4,2211.39,447.53
DEL-01210,TRK-026,Van,6,Active,DRV-001,Melissa Green,1,71.17,63.4,2026-02-23,Limerick,407,On-Time,0.0,No Delay,83.78,181.33,492.58,0,0.0,CUS-0220,Anderson-Tran,No Complaint,No Complaint,9,2517.74,0.0
DEL-01211,TRK-105,Rigid Truck,8,Active,DRV-076,Jennifer Larson,12,70.74,53.34,2025-08-02,Cork,367,Delayed,11.06,Driver Issue,91.23,162.34,3115.5,2,7.18,CUS-0135,Pratt LLC,Delivery Delay,In Progress,3,3013.83,831.8
DEL-01212,TRK-044,Articulated Truck,10,Active,DRV-078,Mark Hughes,1,67.18,66.63,2025-12-23,Meath,81,Delayed,2.12,Vehicle Breakdown,17.1,33.07,1018.36,0,0.0,CUS-0272,Hunt Group,No Complaint,No Complaint,6,492.59,219.25
DEL-01213,TRK-040,Refrigerated Truck,8,Maintenance,DRV-063,April Reynolds,4,57.78,27.14,2026-05-08,Galway,90,Failed,6.33,Vehicle Breakdown,21.13,44.63,2512.7,2,28.01,CUS-0220,Anderson-Carson,Driver Behaviour,Open,5,485.27,344.09
DEL-01214,TRK-133,Articulated Truck,12,Active,DRV-059,Adam Daniel,7,75.23,72.64,2025-08-12,Limerick,343,Delayed,9.2,Vehicle Breakdown,81.65,160.0,944.8,0,0.0,CUS-0227,"Brown, Pena and Johnson",Missing Delivery,Open,1,1996.23,1068.65
DEL-01215,TRK-050,Rigid Truck,2,Active,DRV-054,Matthew Perry,4,67.6,58.4,2026-04-23,Kildare,131,Delayed,11.56,Traffic,29.9,62.18,1670.72,1,10.57,CUS-0481,Harmon-Bell,Missing Delivery,Escalated,3,764.75,1769.35
DEL-01216,TRK-100,Van,12,Active,DRV-001,Megan Reed DDS,3,44.73,54.63,2025-08-15,Meath,379,Delayed,9.23,Route Inefficiency,108.7,213.96,1080.24,0,0.0,CUS-0204,"Wagner, Garcia and Davis",Driver Behaviour,Resolved,5,2835.27,777.67
DEL-01217,TRK-060,Van,5,Active,DRV-043,Sandra Gonzales,7,63.99,53.79,2025-11-28,Waterford,220,Delayed,4.99,Traffic,41.2,86.81,499.47,0,0.0,CUS-0226,Johnson-Rhodes,Delivery Delay,Resolved,5,1150.51,602.12
DEL-01218,TRK-147,Van,8,Active,DRV-064,Alexandra Campbell,15,67.6,66.74,2025-09-04,Meath,305,Delayed,5.83,Vehicle Breakdown,63.26,122.99,846.7,0,0.0,CUS-0148,Perez-Woods,Missing Delivery,In Progress,4,2209.72,328.06
DEL-01219,TRK-059,Van,4,Maintenance,DRV-084,Timothy Ramirez,15,57.16,49.34,2025-09-12,Galway,117,Delayed,9.03,Traffic,25.31,49.04,3410.42,3,15.84,CUS-0339,"Brown, White and Fuentes",Missing Delivery,Resolved,5,904.14,819.34
DEL-01220,TRK-083,Rigid Truck,11,Maintenance,DRV-022,Gabriella Burnett,14,86.39,89.25,2025-12-27,Dublin,78,Delayed,7.25,Driver Issue,21.72,41.73,2935.63,2,19.3,CUS-0085,Cole Inc,Delivery Delay,Escalated,1,387.53,788.9
DEL-01221,TRK-028,Rigid Truck,5,Maintenance,DRV-082,Brian Rasmussen,5,68.37,57.97,2026-05-13,Galway,281,Delayed,9.89,Weather,53.14,101.01,1151.6,1,6.82,CUS-0302,Rojas-Shea,Damaged Goods,Resolved,5,2244.36,1453.09
DEL-01222,TRK-150,Refrigerated Truck,12,Active,DRV-097,Patrick Edwards,14,45.21,32.06,2026-04-05,Cork,108,Delayed,7.75,Driver Issue,33.56,66.49,2058.73,1,15.43,CUS-0437,Foster Ltd,Missing Delivery,Open,1,555.01,703.08
DEL-01223,TRK-116,Van,6,Active,DRV-046,Jessica Moreno,6,65.96,50.94,2026-03-17,Cork,407,Delayed,3.72,Traffic,98.48,206.12,1514.99,1,7.43,CUS-0006,Hall Inc,No Complaint,No Complaint,7,2747.79,509.05
DEL-01224,TRK-039,Articulated Truck,10,Active,DRV-044,Christopher Mckee,10,81.42,68.24,2025-08-29,Galway,188,Delayed,4.34,Driver Issue,53.01,102.25,737.33,0,0.0,CUS-0361,Grimes Ltd,Delivery Delay,Open,6,1145.45,323.58
DEL-01225,TRK-135,Van,5,Maintenance,DRV-071,Mrs. Carol Wilson,4,59.74,61.17,2025-12-29,Galway,398,Delayed,9.9,Vehicle Breakdown,76.9,154.21,2546.46,2,28.36,CUS-0260,"Brooks, Hill and Martinez",Driver Behaviour,Resolved,4,2933.05,1359.83
DEL-01226,TRK-049,Refrigerated Truck,12,Breakdown,DRV-082,Taylor Stone,3,79.94,70.15,2026-03-19,Meath,261,On-Time,0.0,No Delay,54.77,113.59,3711.96,2,6.65,CUS-0107,Murray-Davidson,No Complaint,No Complaint,10,2203.84,0.0
DEL-01227,TRK-125,Articulated Truck,9,Active,DRV-086,Denise Foley,11,66.78,60.35,2025-11-09,Cork,366,Delayed,12.77,Weather,94.06,167.37,2398.1,2,16.31,CUS-0497,Taylor and Sons,Delivery Delay,Open,1,2165.08,1735.79
DEL-01228,TRK-111,Rigid Truck,1,Active,DRV-008,Brian Callahan,4,56.31,41.37,2026-05-08,Galway,257,On-Time,0.0,No Delay,74.06,147.57,414.57,0,0.0,CUS-0209,Alvarado-Hamilton,No Complaint,No Complaint,8,1731.42,0.0
DEL-01229,TRK-002,Rigid Truck,3,Active,DRV-008,Tracy Mcclain,2,87.8,80.56,2026-03-29,Galway,273,On-Time,0.0,No Delay,59.73,112.64,1633.95,1,14.61,CUS-0373,"Sims, Ferrell and Williams",No Complaint,No Complaint,10,1609.55,0.0
DEL-01230,TRK-090,Rigid Truck,3,Breakdown,DRV-100,David Robinson,7,62.68,51.92,2026-05-06,Galway,369,On-Time,0.0,No Delay,80.44,157.64,2768.24,2,7.85,CUS-0437,Wilson-York,No Complaint,No Complaint,9,2268.9,0.0
DEL-01231,TRK-051,Refrigerated Truck,8,Active,DRV-090,Casey Jones,14,82.04,63.85,2026-02-01,Galway,222,On-Time,0.0,No Delay,50.33,94.79,1798.64,1,4.58,CUS-0368,Poole-Garcia,No Complaint,No Complaint,10,1323.05,0.0
DEL-01232,TRK-130,Refrigerated Truck,8,Active,DRV-029,Todd Rangel,5,62.8,55.84,2026-01-10,Dublin,230,Delayed,10.64,Driver Issue,56.46,121.78,1342.89,1,13.63,CUS-0162,"Thomas, Garrett and Henry",Driver Behaviour,In Progress,5,1341.14,1156.72
DEL-01233,TRK-077,Refrigerated Truck,10,Active,DRV-031,Michael Clark,15,68.75,63.0,2025-12-12,Limerick,131,Delayed,6.94,Weather,25.65,53.58,1573.06,1,10.26,CUS-0155,"Diaz, Franklin and Johnson",Delivery Delay,In Progress,1,819.3,523.78
DEL-01234,TRK-070,Refrigerated Truck,4,Maintenance,DRV-017,James Buchanan,15,55.99,43.67,2026-01-28,Dublin,334,Delayed,13.57,Traffic,89.91,187.17,1273.95,1,14.15,CUS-0219,Santos Inc,Driver Behaviour,Open,3,2674.14,1842.83
DEL-01235,TRK-093,Refrigerated Truck,7,Breakdown,DRV-078,Ricardo Galloway,6,51.55,41.78,2026-04-27,Waterford,25,Delayed,7.0,Traffic,3.95,8.56,2396.25,4,58.59,CUS-0280,Patterson Ltd,Delivery Delay,Resolved,4,186.84,646.23
DEL-01236,TRK-084,Refrigerated Truck,10,Active,DRV-094,Angela Ellis,14,73.88,78.48,2025-11-29,Galway,405,Delayed,11.83,Driver Issue,66.0,126.53,816.15,0,0.0,CUS-0231,Summers-Washington,Delivery Delay,In Progress,1,3378.8,1001.34
DEL-01237,TRK-001,Refrigerated Truck,10,Active,DRV-054,Sarah Burke,4,49.45,50.12,2026-05-04,Limerick,31,On-Time,0.0,No Delay,7.8,15.08,1024.22,0,0.0,CUS-0215,"Boyd, Chapman and Powell",No Complaint,No Complaint,9,233.85,0.0
DEL-01238,TRK-097,Van,7,Active,DRV-030,Robert Farrell,10,76.19,57.96,2025-11-14,Kildare,49,Failed,2.45,Vehicle Breakdown,9.89,17.87,414.07,0,0.0,CUS-0215,"Mclaughlin, Harris and Aguirre",Damaged Goods,Resolved,5,243.99,167.3
DEL-01239,TRK-106,Van,8,Active,DRV-100,Kendra Morrison,13,69.9,60.87,2025-08-12,Galway,230,Delayed,1.58,Traffic,42.05,73.89,551.16,0,0.0,CUS-0009,Sanders-Larsen,Delivery Delay,Resolved,5,1916.53,191.12
DEL-01240,TRK-008,Articulated Truck,6,Active,DRV-005,Jenny Cardenas,1,77.53,62.97,2026-01-14,Cork,127,Delayed,3.78,Driver Issue,24.69,44.92,1995.12,2,18.06,CUS-0476,Hunter-Alexander,Delivery Delay,Open,6,658.32,291.72
DEL-01241,TRK-142,Refrigerated Truck,6,Active,DRV-052,Paul Savage,12,74.29,71.47,2025-09-15,Kildare,92,Delayed,10.36,Traffic,21.34,41.65,1045.83,1,3.36,CUS-0373,Mckay-Waters,Missing Delivery,In Progress,4,595.5,1210.3
DEL-01242,TRK-044,Articulated Truck,2,Maintenance,DRV-092,Barbara Nichols,6,76.49,75.88,2026-05-02,Cork,398,Delayed,5.91,Weather,65.37,124.81,1238.16,1,10.37,CUS-0270,"Wolf, Jackson and Adams",Delivery Delay,Open,3,3159.68,807.03
DEL-01243,TRK-103,Rigid Truck,4,Maintenance,DRV-039,Jason Raymond,9,73.52,79.1,2026-03-10,Meath,368,On-Time,0.0,No Delay,70.05,154.04,854.04,1,5.7,CUS-0142,Nichols Inc,No Complaint,No Complaint,9,2731.73,0.0
DEL-01244,TRK-136,Rigid Truck,10,Breakdown,DRV-096,Rebecca Guzman,3,77.19,63.23,2026-05-05,Kildare,330,Delayed,10.97,Vehicle Breakdown,76.01,164.83,3141.89,3,10.37,CUS-0462,Ellison Group,Driver Behaviour,Escalated,2,2725.66,1793.6
DEL-01245,TRK-055,Rigid Truck,11,Active,DRV-018,Adam Higgins,10,86.21,73.74,2025-08-23,Waterford,413,Delayed,10.5,Traffic,85.44,152.14,583.31,0,0.0,CUS-0368,White-Carpenter,Delivery Delay,Open,1,1970.13,568.39
DEL-01246,TRK-121,Van,9,Maintenance,DRV-053,Laurie Patterson,11,76.22,68.73,2025-06-08,Waterford,129,Delayed,10.74,Vehicle Breakdown,25.16,48.06,1166.71,1,11.21,CUS-0483,"Scott, Matthews and Wise",Damaged Goods,Resolved,3,947.14,1037.95
DEL-01247,TRK-055,Van,12,Maintenance,DRV-095,Jessica Foster,10,70.99,69.32,2025-12-14,Meath,361,Delayed,12.08,Vehicle Breakdown,92.62,165.12,2637.36,4,58.4,CUS-0474,Ortiz Inc,Wrong Delivery,Open,5,2106.22,1405.16
DEL-01248,TRK-077,Rigid Truck,12,Active,DRV-042,Nicholas Baker,8,53.56,39.84,2025-07-07,Meath,165,Delayed,1.67,Vehicle Breakdown,34.33,57.55,871.52,0,0.0,CUS-0236,Bennett and Sons,Delivery Delay,Resolved,6,857.12,134.17
DEL-01249,TRK-045,Refrigerated Truck,12,Active,DRV-083,Jordan Peterson,1,64.86,70.58,2026-01-30,Limerick,128,Delayed,2.41,Vehicle Breakdown,37.68,73.7,1084.63,0,0.0,CUS-0203,"Price, Cunningham and Nicholson",Delivery Delay,Resolved,7,705.43,260.68
DEL-01250,TRK-143,Rigid Truck,11,Breakdown,DRV-004,Brett Snow,11,76.81,74.72,2026-05-06,Kildare,392,On-Time,0.0,No Delay,83.46,178.88,1744.41,2,20.83,CUS-0084,"Hebert, Richards and Griffin",No Complaint,No Complaint,10,2711.76,0.0
DEL-01251,TRK-115,Rigid Truck,7,Active,DRV-063,David Mcdowell,8,70.8,71.25,2025-11-22,Kildare,41,Delayed,14.79,Driver Issue,10.39,19.87,1782.4,3,33.1,CUS-0349,Kim and Sons,Wrong Delivery,In Progress,5,213.44,1179.51
DEL-01252,TRK-119,Rigid Truck,8,Maintenance,DRV-086,Jessica Salinas,15,66.74,64.29,2026-04-16,Galway,36,Delayed,16.68,Vehicle Breakdown,7.23,14.45,4594.45,4,47.4,CUS-0111,Gray-Keller,Driver Behaviour,In Progress,1,208.55,1772.48
DEL-01253,TRK-075,Refrigerated Truck,3,Active,DRV-082,Michelle Ayala,7,77.3,81.1,2025-11-17,Galway,294,On-Time,0.0,No Delay,47.67,96.73,326.44,0,0.0,CUS-0142,Dougherty Inc,No Complaint,No Complaint,8,1635.61,0.0
DEL-01254,TRK-132,Refrigerated Truck,1,Active,DRV-019,Jessica Quinn MD,3,71.26,65.99,2025-08-12,Kildare,234,On-Time,0.0,No Delay,38.4,71.39,203.14,0,0.0,CUS-0468,Parker and Sons,No Complaint,No Complaint,8,1330.43,0.0
DEL-01255,TRK-142,Articulated Truck,11,Active,DRV-008,Austin Scott,2,60.2,62.71,2025-09-02,Cork,48,Delayed,5.82,Vehicle Breakdown,9.53,19.39,1650.46,2,22.78,CUS-0018,"Love, Wu and Wright",Driver Behaviour,In Progress,5,230.28,703.41
DEL-01256,TRK-016,Refrigerated Truck,9,Active,DRV-031,Rebecca Schwartz,14,63.41,44.26,2026-03-30,Waterford,204,Delayed,11.3,Route Inefficiency,54.13,108.11,2095.95,1,11.81,CUS-0384,Baker-Leon,Delivery Delay,Resolved,1,1211.15,1492.14
DEL-01257,TRK-007,Van,5,Active,DRV-030,Erik Malone,15,69.24,70.45,2025-06-02,Limerick,398,On-Time,0.0,No Delay,66.63,114.97,693.1,1,11.19,CUS-0255,Williams Inc,No Complaint,No Complaint,10,3297.25,0.0
DEL-01258,TRK-094,Van,1,Active,DRV-025,Kerri Davila,11,70.42,60.85,2025-07-27,Dublin,109,Delayed,9.86,Driver Issue,20.73,39.47,121.0,0,0.0,CUS-0219,Burke LLC,Damaged Goods,In Progress,3,517.7,794.31
DEL-01259,TRK-015,Articulated Truck,8,Maintenance,DRV-047,Christopher Smith,11,78.74,80.12,2026-04-26,Dublin,123,Delayed,7.01,Weather,23.35,44.87,2147.77,2,13.12,CUS-0430,Wong Group,Missing Delivery,In Progress,3,605.69,611.67
DEL-01260,TRK-041,Articulated Truck,5,Maintenance,DRV-016,Christian Garner,1,81.94,72.16,2026-03-04,Cork,49,Delayed,18.05,Route Inefficiency,10.2,21.02,2027.43,3,14.24,CUS-0336,Webb-Savage,Missing Delivery,Escalated,3,223.64,1227.49
DEL-01261,TRK-037,Refrigerated Truck,10,Breakdown,DRV-066,Thomas Hawkins,4,56.61,50.23,2025-07-08,Galway,281,Delayed,9.81,Vehicle Breakdown,58.85,115.53,1462.61,2,9.36,CUS-0040,Gill-Arroyo,Damaged Goods,Resolved,5,1989.07,970.78
DEL-01262,TRK-056,Refrigerated Truck,6,Active,DRV-053,Brittany Rubio,7,71.41,66.13,2025-08-10,Cork,44,Delayed,6.64,Driver Issue,8.16,14.98,494.41,0,0.0,CUS-0453,Goodman-Holmes,Missing Delivery,Resolved,2,297.26,572.17
DEL-01263,TRK-019,Articulated Truck,9,Breakdown,DRV-050,Sheryl Howard,3,73.12,57.39,2026-05-30,Kildare,329,Delayed,3.45,Vehicle Breakdown,65.91,145.73,2353.06,2,26.93,CUS-0471,Evans-Anderson,Delivery Delay,Resolved,5,1905.96,531.59
DEL-01264,TRK-045,Rigid Truck,10,Maintenance,DRV-053,Kimberly Allen,7,69.62,69.51,2026-01-03,Dublin,318,Delayed,6.4,Vehicle Breakdown,66.79,140.86,1539.67,1,5.83,CUS-0438,"Maldonado, Freeman and Hansen",Wrong Delivery,Open,4,1954.75,562.12
DEL-01265,TRK-115,Refrigerated Truck,6,Active,DRV-016,Michelle Molina,15,56.48,46.6,2026-02-14,Cork,190,On-Time,0.0,No Delay,40.95,86.21,688.59,0,0.0,CUS-0443,Parker Ltd,No Complaint,No Complaint,10,1442.14,0.0
DEL-01266,TRK-134,Van,6,Active,DRV-039,Kristy Maxwell,2,58.42,58.19,2026-02-27,Waterford,236,On-Time,0.0,No Delay,50.41,100.58,1609.02,1,3.22,CUS-0411,"Mclean, Baker and Holmes",No Complaint,No Complaint,8,1736.03,0.0
DEL-01267,TRK-056,Van,5,Maintenance,DRV-021,Donald Smith,8,54.51,56.76,2025-06-26,Cork,156,On-Time,0.0,No Delay,26.82,48.82,3846.58,3,35.97,CUS-0177,"Mendoza, Rivera and Campbell",No Complaint,No Complaint,9,861.03,0.0
DEL-01268,TRK-016,Van,6,Maintenance,DRV-087,Douglas Harrison,11,76.27,62.59,2026-01-12,Kildare,54,Delayed,9.57,Vehicle Breakdown,14.41,30.25,2114.57,3,18.35,CUS-0203,"Forbes, Maynard and Miller",Delivery Delay,Resolved,1,368.28,1134.61
DEL-01269,TRK-141,Van,8,Active,DRV-028,Jennifer Castro,2,83.1,87.4,2025-06-29,Kildare,358,On-Time,0.0,No Delay,81.67,140.84,366.16,0,0.0,CUS-0389,Owen Ltd,No Complaint,No Complaint,10,2168.69,0.0
DEL-01270,TRK-072,Van,10,Breakdown,DRV-045,Jeremy Price,9,78.43,69.6,2025-09-30,Dublin,250,Delayed,15.25,Weather,47.15,82.93,3376.82,3,13.63,CUS-0234,Ward Ltd,Delivery Delay,Resolved,5,1146.86,1964.8
DEL-01271,TRK-031,Rigid Truck,5,Active,DRV-069,Mary Acosta,6,71.83,68.05,2025-07-23,Galway,164,Delayed,8.06,Route Inefficiency,38.32,66.04,447.58,0,0.0,CUS-0197,"Brown, Arellano and Taylor",Delivery Delay,In Progress,2,1136.66,788.59
DEL-01272,TRK-027,Rigid Truck,6,Maintenance,DRV-007,Jeffery Roberson,1,54.55,60.48,2025-08-13,Dublin,344,Delayed,8.0,Vehicle Breakdown,75.17,132.98,1551.53,1,12.63,CUS-0209,Thompson and Sons,Delivery Delay,Resolved,2,2855.07,858.75
DEL-01273,TRK-010,Van,3,Active,DRV-074,Benjamin Salinas,2,51.4,43.8,2026-02-25,Dublin,387,On-Time,0.0,No Delay,83.52,183.11,1729.69,1,5.21,CUS-0318,"Spence, Smith and Bell",No Complaint,No Complaint,10,1966.83,0.0
DEL-01274,TRK-059,Articulated Truck,11,Breakdown,DRV-035,Lauren Mcbride,8,75.63,71.93,2025-09-12,Meath,317,Delayed,16.19,Driver Issue,60.59,114.23,4695.81,3,28.65,CUS-0368,"Cox, Flores and Williams",Delivery Delay,Open,4,1451.17,999.44
DEL-01275,TRK-084,Rigid Truck,7,Maintenance,DRV-073,Austin Medina,15,69.8,72.09,2025-07-12,Cork,390,Delayed,12.03,Traffic,87.0,154.95,3099.88,2,16.72,CUS-0127,Rhodes-Foster,Damaged Goods,Resolved,2,3162.81,762.15
DEL-01276,TRK-019,Articulated Truck,5,Active,DRV-060,Mark Myers,8,55.01,45.88,2025-09-02,Dublin,273,Delayed,2.69,Vehicle Breakdown,47.94,83.91,277.85,0,0.0,CUS-0139,Adams and Sons,No Complaint,No Complaint,6,1435.03,286.29
DEL-01277,TRK-122,Rigid Truck,8,Maintenance,DRV-098,Joseph Elliott,13,61.27,59.62,2026-06-06,Meath,127,Failed,15.27,Vehicle Breakdown,26.26,53.1,1934.27,2,30.05,CUS-0346,Parker Ltd,Wrong Delivery,In Progress,1,1032.54,894.51
DEL-01278,TRK-066,Articulated Truck,1,Active,DRV-063,Michael James,2,81.73,72.25,2025-07-31,Waterford,327,Delayed,11.87,Vehicle Breakdown,53.95,105.86,535.41,1,8.71,CUS-0179,"Dunlap, Harris and Edwards",Delivery Delay,Resolved,2,1543.47,800.94
DEL-01279,TRK-108,Articulated Truck,5,Maintenance,DRV-019,Charles Frederick,4,57.46,59.67,2025-08-22,Meath,194,On-Time,0.0,No Delay,40.85,72.02,1096.25,1,11.6,CUS-0241,Mclaughlin PLC,No Complaint,No Complaint,9,1182.41,0.0
DEL-01280,TRK-056,Van,5,Active,DRV-030,Kimberly Gonzalez DVM,11,56.35,46.84,2026-03-08,Limerick,249,Delayed,15.79,Driver Issue,42.54,88.12,2324.62,4,58.16,CUS-0021,Rogers-Horn,Missing Delivery,Open,1,1524.13,1851.34
DEL-01281,TRK-108,Refrigerated Truck,11,Active,DRV-071,David Mahoney,7,60.48,60.12,2026-04-02,Dublin,29,Delayed,1.99,Vehicle Breakdown,8.9,18.36,1189.1,0,0.0,CUS-0157,"Garner, Allen and Gibbs",Delivery Delay,Resolved,7,137.6,231.04
